"Res_Pct"	"Exh_Pct"	"Blood_Pct"	"gene"	"CLsPass"	"LcmPass"	"CancerPass"	"Marker"
7.1048886307052	7.66074654520897	6.69212946432767	"CD7"	TRUE	TRUE	TRUE	"Exh"
3.31753319455101	7.5679411132498	2.96430372883263	"ENTPD1"	FALSE	TRUE	TRUE	"Exh"
4.89239665122974	7.53137095205781	6.33109270884088	"ACOT9"	FALSE	FALSE	FALSE	"Exh"
6.54495544012017	7.52973862372119	6.10185469944302	"IL21R"	TRUE	TRUE	TRUE	"Exh"
6.65553189756208	7.36125511905449	1.18611961488052	"GADD45A"	FALSE	FALSE	FALSE	"Exh"
6.96995126229167	7.28925124225285	2.30361880432334	"IL12RB2"	TRUE	TRUE	TRUE	"Exh"
1.27089708509195	7.27331406221489	1.72251083344965	"LAPTM4B"	FALSE	FALSE	FALSE	"Exh"
0.604314110956404	7.25447601592437	6.73646947199889	"IKZF2"	TRUE	TRUE	TRUE	"Exh"
3.63203899780237	7.13552165146712	2.81031249207438	"HAVCR2"	TRUE	TRUE	TRUE	"Exh"
4.98743248023564	6.90809372731883	6.76934520257265	"LY75"	FALSE	FALSE	FALSE	"Exh"
4.53283817461667	6.77093524437788	1.26156908384186	"NDFIP2"	FALSE	FALSE	FALSE	"Exh"
4.4979963298668	6.71098292799351	4.01797036386643	"MARCH3"	FALSE	FALSE	FALSE	"Exh"
1.67641176702627	6.59243631223674	6.51790152684289	"PTP4A3"	FALSE	FALSE	FALSE	"Exh"
6.29665843423579	6.55078617387151	1.01180009475026	"SDC4"	FALSE	FALSE	FALSE	"Exh"
3.69061653668597	6.50832484391121	5.15656411897293	"ERI1"	FALSE	FALSE	FALSE	"Exh"
1.00056098988059	6.41812817298021	0.567202482390021	"VDR"	FALSE	FALSE	FALSE	"Exh"
6.25089434005085	6.40969772128984	5.94265159332838	"MAST4"	TRUE	FALSE	TRUE	"Exh"
2.50061770768624	6.25766822183252	2.34182229941212	"SLC35F2"	FALSE	FALSE	FALSE	"Exh"
0.277206391488108	6.08843525229163	5.17303959622691	"F5"	TRUE	TRUE	TRUE	"Exh"
4.37754772456626	6.00697167726013	5.10324311768256	"HLA-DQA1"	TRUE	TRUE	TRUE	"Exh"
4.37307768324815	5.98599962154514	3.822214520711	"MZB1"	TRUE	TRUE	TRUE	"Exh"
2.62194992587692	5.97721123732024	3.86899765909508	"FNDC3B"	FALSE	TRUE	TRUE	"Exh"
0.675086500938465	5.7381529201574	0	"IL1R1"	TRUE	FALSE	TRUE	"Exh"
3.33169710043811	5.66841796265676	2.70351105252734	"ACSL4"	FALSE	TRUE	TRUE	"Exh"
3.38950477794732	5.59454912528121	0.677163365990734	"ASB2"	TRUE	TRUE	TRUE	"Exh"
3.56234400195697	5.53309256100227	0.431198261164306	"CD274"	TRUE	TRUE	TRUE	"Exh"
1.9604571970511	5.53283013772855	3.06317432550693	"KCNN4"	FALSE	FALSE	FALSE	"Exh"
3.12626675201828	5.38913396395587	4.27283655460955	"ADAT2"	FALSE	FALSE	FALSE	"Exh"
0.664244438637385	5.3791662138679	0.715545058533028	"GCNT1"	FALSE	FALSE	FALSE	"Exh"
3.44931540013206	4.95242918547579	4.91877592228166	"DPYSL2"	FALSE	FALSE	FALSE	"Exh"
2.06700186101425	4.88562837415956	2.87090938134569	"ATP13A3"	FALSE	FALSE	FALSE	"Exh"
3.69409879396943	4.77521459327652	2.2472662649493	"CEACAM1"	FALSE	FALSE	FALSE	"Exh"
0.66574060985813	4.61154970677681	0	"TOX2"	TRUE	TRUE	TRUE	"Exh"
3.21208531256838	4.48627791144706	2.61087226868904	"TNIP3"	TRUE	TRUE	TRUE	"Exh"
1.79071652183978	4.39353294873916	3.1209934311939	"INPP5F"	FALSE	FALSE	FALSE	"Exh"
2.83112696560271	3.93813900619285	2.77397356670179	"CLEC7A"	TRUE	TRUE	TRUE	"Exh"
3.38782613864796	3.89818341050729	3.36795859334484	"GRINA"	FALSE	FALSE	FALSE	"Exh"
0.907851279755005	2.89401082963369	1.27054509477361	"SERPINE2"	FALSE	FALSE	FALSE	"Exh"
1.7861143630138	2.82450005779723	0.797177302600278	"CADM1"	TRUE	TRUE	TRUE	"Exh"
1.85332262815815	2.07812175232401	1.6183422490448	"CTTNBP2NL"	FALSE	FALSE	FALSE	"Exh"
0.540665354092646	1.48828826427085	1.09881673004391	"HNRNPA1L2"	FALSE	FALSE	FALSE	"Exh"
0.44913688861001	1.21265322492358	0.588568895250291	"SOX4"	FALSE	FALSE	FALSE	"Exh"
