"Res_Pct"	"Exh_Pct"	"Blood_Pct"	"gene"	"CLsPass"	"LcmPass"	"CancerPass"	"Marker"
8.01714584947013	7.93557538868289	3.76651895640247	"PFKFB3"	FALSE	FALSE	FALSE	"Res"
7.93932369788292	7.37319840532373	1.24359593532969	"TMIGD2"	TRUE	FALSE	TRUE	"Res"
7.83053562459432	7.35227327666641	1.14136277512322	"CSRNP1"	FALSE	FALSE	FALSE	"Res"
7.7428731820216	7.41697149366638	7.18134890436622	"GPR65"	TRUE	TRUE	TRUE	"Res"
7.61786969645026	6.96414596630473	6.16317271993408	"RANBP2"	FALSE	FALSE	FALSE	"Res"
7.47811013755593	4.86597595791044	0.635148740660967	"NR4A3"	TRUE	TRUE	TRUE	"Res"
6.81277297859148	6.72935926593249	4.00986222874204	"FOSL2"	FALSE	FALSE	FALSE	"Res"
6.45912686907011	5.52871305172575	0	"SPRY1"	FALSE	FALSE	FALSE	"Res"
6.03836586667734	3.14862226110681	0.999553685325359	"RBKS"	TRUE	FALSE	TRUE	"Res"
5.83472642535487	5.781993174188	3.51667995498667	"JUND"	FALSE	FALSE	FALSE	"Res"
5.48291131067532	4.94313336834658	1.06172591616797	"PRMT9"	FALSE	FALSE	FALSE	"Res"
5.01427209079334	4.99476922771486	0.514376012031812	"PDE4A"	FALSE	TRUE	TRUE	"Res"
4.91670700082226	3.72994048389282	1.58292096729644	"KDM6B"	FALSE	FALSE	FALSE	"Res"
4.91178388805717	3.75676021965061	0	"EGR1"	FALSE	FALSE	FALSE	"Res"
4.07288941833177	3.63844226376056	3.3920846351755	"XCL1"	TRUE	TRUE	TRUE	"Res"
3.80408579988465	2.11485997169842	1.43834123547214	"IL12RB2"	TRUE	TRUE	TRUE	"Res"
2.15558429880644	1.46508216938098	1.68741059549901	"THBS1"	FALSE	FALSE	FALSE	"Res"
1.51174197479515	0.325253584565974	0	"GFPT2"	TRUE	TRUE	TRUE	"Res"
0	10.1313009709904	1.97530813297522	"CXCL13"	TRUE	TRUE	TRUE	"Exh"
9.28780745223601	9.68895738599334	9.64582436981697	"APOBEC3C"	FALSE	TRUE	TRUE	"Exh"
8.34348483243541	9.53312821288622	8.66729780075599	"CD82"	FALSE	FALSE	FALSE	"Exh"
8.87143144202653	9.51671538309317	8.72567192163037	"RBPJ"	FALSE	FALSE	FALSE	"Exh"
5.41060791260603	8.82695154011267	3.20162655361823	"HAVCR2"	TRUE	TRUE	TRUE	"Exh"
5.24566284670633	8.42012420422574	7.49862726751212	"ZNF683"	TRUE	FALSE	TRUE	"Exh"
8.13874676723986	8.1878850200195	6.00519018450832	"FABP5"	FALSE	FALSE	FALSE	"Exh"
8.02325061572784	8.11795008068825	4.19492681062389	"ACP5"	TRUE	FALSE	TRUE	"Exh"
3.14835203126669	7.92830163980634	1.80736392777116	"PDCD1"	TRUE	FALSE	TRUE	"Exh"
2.55754466327013	7.58480835100146	2.04406169588509	"NAB1"	FALSE	FALSE	FALSE	"Exh"
0.400795079429326	7.13286408045508	0	"VCAM1"	TRUE	FALSE	TRUE	"Exh"
1.36379561826252	6.83611757646148	1.70964482933243	"CTLA4"	TRUE	TRUE	TRUE	"Exh"
5.05716435843247	5.89893045466528	0.640768293169826	"GOLIM4"	FALSE	FALSE	FALSE	"Exh"
5.10982879819979	5.88242661288397	4.43645197451129	"KIF20B"	FALSE	FALSE	FALSE	"Exh"
1.50108715373674	5.42904397311468	0	"KRT86"	TRUE	FALSE	TRUE	"Exh"
1.15529770643632	4.94789033516812	0.23642306964158	"MYO7A"	TRUE	TRUE	TRUE	"Exh"
2.0242890225431	4.81242430630153	2.66579107759844	"APOBEC3H"	TRUE	FALSE	TRUE	"Exh"
1.40317074851383	4.23950651907758	0.978465222336235	"SARDH"	TRUE	TRUE	TRUE	"Exh"
1.27731631227288	3.25225994392359	0.820051060505616	"TTC24"	TRUE	FALSE	TRUE	"Exh"
2.55665385898113	2.71620116775778	0.0477917237726605	"CSF1"	TRUE	TRUE	TRUE	"Exh"
0.702458677359234	2.13926424617457	1.57212243119607	"SQLE"	FALSE	FALSE	FALSE	"Exh"
0	1.19146209742282	0	"SEMA4A"	TRUE	FALSE	TRUE	"Exh"
0	1.11698366440219	0	"AFAP1L2"	FALSE	TRUE	TRUE	"Exh"
0	0.932175865761469	0	"TNFSF4"	TRUE	TRUE	TRUE	"Exh"
0	0.381192876936692	0	"ZWINT"	FALSE	FALSE	FALSE	"Exh"
0	0.0994536227223104	0	"MKI67"	FALSE	FALSE	FALSE	"Exh"
0	0.0938440397437035	0	"TOP2A"	FALSE	FALSE	FALSE	"Exh"
